지하철 역,신도림,서울특별시 구로구 신도림동 460-26 2호선 신도림역,37.50872664,126.8910844
지하철 역,천왕,서울특별시 구로구 오류동 174-6 천왕역,37.48683225,126.8388295
지하철 역,온수(성공회대입구),서울특별시 구로구 온수동 53-1 온수역(7호선),37.49220727,126.8232332
지하철 역,가산디지털단지,서울특별시 금천구 가산동 54-3 가산디지털단지역,37.4808105,126.882895
지하철 역,화랑대(서울여대입구),서울특별시 노원구 공릉동 285-2 화랑대역,37.61988684,127.0832606
지하철 역,공릉(서울과학기술대),서울특별시 노원구 공릉동 385-4 공릉역,37.62575357,127.072722
지하철 역,태릉입구,서울특별시 노원구 공릉동 616-4 태릉입구역(6 7호선),37.61913369,127.0751094
지하철 역,태릉입구,서울특별시 노원구 공릉동 616-4 태릉입구역(6 7호선),37.61913369,127.0751094
지하철 역,당고개,서울특별시 노원구 상계동 111 당고개역,37.67059687,127.0793037
지하철 역,수락산,서울특별시 노원구 상계동 1132-9 수락산역,37.67744567,127.0553218
지하철 역,상계,서울특별시 노원구 상계동 156-203 상계역,37.66104844,127.0736029
지하철 역,노원,서울특별시 노원구 상계동 602-5 노원역(4호선),37.65610609,127.0623696
지하철 역,마들,서울특별시 노원구 상계동 650 마들역,37.6676075,127.0569861
지하철 역,노원,서울특별시 노원구 상계동 729-0 노원역(7호선),37.65349863,127.0607795
지하철 역,석계,서울특별시 노원구 월계동 25-2 석계역,37.6152601,127.0667908
지하철 역,중계,서울특별시 노원구 중계동 503-3 중계역,37.64268899,127.065155
지하철 역,하계,서울특별시 노원구 하계동 273-5 하계역,37.63524368,127.0685009
지하철 역,도봉산,서울특별시 도봉구 도봉동 38-3 도봉산역,37.68902459,127.0466393
지하철 역,창동,서울특별시 도봉구 창동 135-1 창동역,37.65336866,127.0476546
지하철 역,쌍문,서울특별시 도봉구 창동 703-4 쌍문역,37.64904862,127.0350599
지하철 역,신설동,서울특별시 동대문구 신설동 76-5 신설동역(1호선),37.57644921,127.0259353
