고등학교,서울항공비즈니스고등학교,서울특별시 강서구 마곡동 731-263,37.5697071,126.8170866,고등학교,사립
고등학교,신정여자상업고등학교,서울특별시 강서구 화곡동 477-1,37.5380245,126.8568925,고등학교,사립
고등학교,화곡보건경영고등학교,서울특별시 강서구 내발산동 715,37.5488204,126.8328267,고등학교,사립
고등학교,강서공업고등학교,서울특별시 강서구 방화동 834,37.5754999,126.8160214,고등학교,공립
고등학교,서울영상고등학교,서울특별시 양천구 신정동 984,37.5231812,126.8600333,고등학교,사립
고등학교,서울금융고등학교,서울특별시 양천구 신월동 43-8,37.5378303,126.8255403,고등학교,공립
고등학교,서울디자인고등학교,서울특별시 마포구 염리동 150,37.5463299,126.9473737,고등학교,사립
고등학교,한세사이버보안고등학교,서울특별시 마포구 아현동 771,37.5517898,126.9520321,고등학교,사립
고등학교,홍익디자인고등학교,서울특별시 마포구 연남동 369-1,37.56350983,126.9191674,고등학교,사립
고등학교,세명컴퓨터고등학교,서울특별시 은평구 불광동 445-35,37.6275592,126.9231578,고등학교,사립
고등학교,은평메디텍고등학교,서울특별시 은평구 진관동 86,37.6351761,126.929375,고등학교,사립
고등학교,신진과학기술고등학교,서울특별시 은평구 응암동 114-1,37.5983306,126.9184276,고등학교,사립
고등학교,동명여자정보산업고등학교,서울특별시 은평구 대조동 91-20,37.6146895,126.9240099,고등학교,사립
고등학교,예일디자인고등학교,서울특별시 은평구 구산동 8-3,37.6101791,126.9151623,고등학교,사립
고등학교,선일이비즈니스고등학교,서울특별시 은평구 갈현동 240-1,37.6197497,126.9126173,고등학교,사립
고등학교,선정관광고등학교,서울특별시 은평구 갈현동 227-5,37.618336,126.9087149,고등학교,사립
고등학교,상일미디어고등학교,서울특별시 강동구 상일동 189,37.54795369,127.1702183,고등학교,사립
고등학교,서울컨벤션고등학교,서울특별시 강동구 고덕동 295-1,37.5592845,127.1576771,고등학교,사립
고등학교,성덕고등학교,서울특별시 강동구 천호동 23-3,37.5495007,127.1425564,고등학교,사립
고등학교,일신여자상업고등학교,서울특별시 송파구 송파동 5-14,37.5017159,127.1135991,고등학교,사립
고등학교,송파공업고등학교,서울특별시 송파구 거여동 354,37.4917279,127.1424358,고등학교,공립
고등학교,대진디자인고등학교,서울특별시 강남구 수서동 733,37.4904401,127.0960046,고등학교,사립
고등학교,단국공업고등학교,서울특별시 강남구 대치동 1013-3,37.4953357,127.0564936,고등학교,사립
고등학교,서울로봇고등학교,서울특별시 강남구 일원동 738,37.4807426,127.0843315,고등학교,공립
고등학교,서울전자고등학교,서울특별시 서초구 방배동 2727,37.4693105,126.988415,고등학교,공립
고등학교,한영외국어고등학교,서울특별시 강동구 상일동 166,37.5489092,127.1581466,고등학교,사립
고등학교,서울체육고등학교,서울특별시 송파구 방이동 88-14,37.5216734,127.130579,고등학교,공립
고등학교,수도전기공업고등학교,서울특별시 강남구 개포동 155,37.48493808,127.0644798,고등학교,사립
고등학교,국립국악고등학교,서울특별시 강남구 개포동 1272,37.475978,127.0516132,고등학교,국립
고등학교,미림여자정보과학고등학교,서울특별시 관악구 신림동 1557-1,37.4665516,126.932908,고등학교,사립
고등학교,국립전통예술고등학교,서울특별시 금천구 시흥동 산24-17,37.4462133,126.9064871,고등학교,국립
고등학교,서울공연예술고등학교,서울특별시 구로구 궁동 147-1,37.5000848,126.8322027,고등학교,사립
고등학교,세종과학고등학교,서울특별시 구로구 궁동 232,37.4968072,126.8276182,고등학교,공립
고등학교,덕원예술고등학교,서울특별시 강서구 내발산동 산59-2,37.5485816,126.8290111,고등학교,사립
고등학교,명덕외국어고등학교,서울특별시 강서구 내발산동 169-1,37.5536011,126.8347305,고등학교,사립
