공원,무교1공원,서울특별시 중구 무교동 97-2,37.568451,126.979038,570,02-3396-5855,소공원
공원,손기정공원,서울특별시 중구 만리동2가 6-1,37.556019,126.9645497,29682,02-3396-5852,체육공원
공원,만리2구역1공원,서울특별시 중구 만리동2가 231-2,37.552473,126.963143,1204.2,02-3396-5855,소공원
공원,만리2구역2공원,서울특별시 중구 만리동2가 211,37.552941,126.963462,3394.5,02-3396-5855,소공원
공원,늘푸른공원,서울특별시 중구 다산동 432-917,37.551074,127.00568,423,02-3396-5855,어린이공원
공원,충현공원,서울특별시 중구 다산동 432-540,37.552205,127.004876,1571,02-3396-5855,어린이공원
공원,마루공원,서울특별시 중구 다산동 432-1918,37.55121,127.00437,337,02-3396-5855,소공원
공원,다동공원,서울특별시 중구 다동 51,37.567911,126.980148,1929,02-3396-5855,소공원
공원,쌍림공원,서울특별시 중구 광희동 242,37.564193,127.005143,1500,02-3396-5855,어린이공원
공원,후창공원,서울특별시 종로구 평창 568-2,37.610258,126.964365,1920,02-2148-4156,소공원
공원,감나무골공원,서울특별시 종로구 평창 495-4,37.612876,126.970377,2403,02-2148-4156,어린이공원
공원,참샘골공원,서울특별시 종로구 평창 470,37.615353,126.97464,2737,02-2148-4156,어린이공원
공원,새마을공원,서울특별시 종로구 평창 327-1,37.606631,126.964642,397,02-2148-4156,어린이공원
공원,평창공원,서울특별시 종로구 평창 108-3,37.610096,126.977439,1117.6,,소공원
공원,청진공원,서울특별시 종로구 청진동 177,37.571796,126.979991,3341,,근린공원
공원,지봉골공원,서울특별시 종로구 창신 산6-25,37.579114,127.014705,2508,02-2148-4156,어린이공원
공원,낙산공원,서울특별시 종로구 창신 611-19,37.579718,127.010456,660,02-2148-4156,어린이공원
공원,창신공원,서울특별시 종로구 창신 23-362,37.578276,127.012931,710,02-2148-4156,어린이공원
공원,당고개공원,서울특별시 종로구 창신 23-350,37.575762,127.012382,860,02-2148-4156,어린이공원
공원,동대문성곽공원,서울특별시 종로구 종로6가 70,37.572637,127.008919,11519.7,02-2148-4158,근린공원
공원,탑골공원,서울특별시 종로구 종로2가 38-1,37.571305,126.988279,19599.7,02-2148-4157,근린공원
공원,원서공원,서울특별시 종로구 원서 181,37.578622,126.988474,10004.6,02-2148-4155,근린공원
공원,창덕공원,서울특별시 종로구 와룡동 2-71,37.580274,126.991785,491328,,근린공원
공원,옥인공원,서울특별시 종로구 옥인 187-2,37.582545,126.962407,472.1,02-2148-4156,어린이공원
공원,연지공원,서울특별시 종로구 연지 1-38,37.575758,127.000795,2827.6,,근린공원
공원,연지1공원,서울특별시 종로구 연지 136-92,37.574379,127.001063,474.2,02-2148-4156,어린이공원
공원,경희궁공원,서울특별시 종로구 신문로2가 2-1,37.570303,126.970531,100930,02-2148-4144,역사공원
공원,덕수공원,서울특별시 종로구 신문로1가 174-5,37.569447,126.974695,873,,소공원
공원,숭인공원,서울특별시 종로구 숭인58,37.577703,127.018225,45615,02-2148-4152,근린공원
